Name	Description	Location	Source	UpdateCondition	UpdateMethod	LastUpdateTime
neo23x0/gen-phish-attachments		neo23x0/yara/gen_phish_attachments.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-pirpi		neo23x0/yara/gen_pirpi.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-powerkatz		neo23x0/yara/gen_powerkatz.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-powershdll		neo23x0/yara/gen_powershdll.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-powershell-empire		neo23x0/yara/gen_powershell_empire.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-powershell-invocation		neo23x0/yara/gen_powershell_invocation.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-powershell-obfuscation		neo23x0/yara/gen_powershell_obfuscation.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-powershell-suite		neo23x0/yara/gen_powershell_suite.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-powershell-susp		neo23x0/yara/gen_powershell_susp.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-powershell-toolkit		neo23x0/yara/gen_powershell_toolkit.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-powersploit-dropper		neo23x0/yara/gen_powersploit_dropper.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-ps-empire-eval		neo23x0/yara/gen_ps_empire_eval.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-ps-osiris		neo23x0/yara/gen_ps_osiris.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-ps1-shellcode		neo23x0/yara/gen_ps1_shellcode.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-pua		neo23x0/yara/gen_pua.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-pupy-rat		neo23x0/yara/gen_pupy_rat.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-python-encoded-adware		neo23x0/yara/gen_python_encoded_adware.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-python-pty-shell		neo23x0/yara/gen_python_pty_shell.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-python-pyminifier-encoded-payload		neo23x0/yara/gen_python_pyminifier_encoded_payload.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-python-reverse-shell		neo23x0/yara/gen_python_reverse_shell.yara	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-rar-exfil		neo23x0/yara/gen_rar_exfil.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-rats-malwareconfig		neo23x0/yara/gen_rats_malwareconfig.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-recon-indicators		neo23x0/yara/gen_recon_indicators.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-redmimicry		neo23x0/yara/gen_redmimicry.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-redsails		neo23x0/yara/gen_redsails.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-regsrv32-issue		neo23x0/yara/gen_regsrv32_issue.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-remote-potato0		neo23x0/yara/gen_remote_potato0.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-rottenpotato		neo23x0/yara/gen_rottenpotato.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-sfx-with-microsoft-copyright		neo23x0/yara/gen_sfx_with_microsoft_copyright.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-sharpcat		neo23x0/yara/gen_sharpcat.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-shikataganai		neo23x0/yara/gen_shikataganai.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-sign-anomalies		neo23x0/yara/gen_sign_anomalies.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-solarwinds-credential-stealer		neo23x0/yara/gen_solarwinds_credential_stealer.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-susp-bat-aux		neo23x0/yara/gen_susp_bat_aux.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-susp-bat2exe		neo23x0/yara/gen_susp_bat2exe.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-susp-cmd-var-expansion		neo23x0/yara/gen_susp_cmd_var_expansion.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-susp-hacktool		neo23x0/yara/gen_susp_hacktool.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-susp-js-obfuscatorio		neo23x0/yara/gen_susp_js_obfuscatorio.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-susp-lnk		neo23x0/yara/gen_susp_lnk.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-susp-lnk-files		neo23x0/yara/gen_susp_lnk_files.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-susp-obfuscation		neo23x0/yara/gen_susp_obfuscation.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-susp-office-dropper		neo23x0/yara/gen_susp_office_dropper.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-susp-ps-jab		neo23x0/yara/gen_susp_ps_jab.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-susp-sfx		neo23x0/yara/gen_susp_sfx.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-susp-strings-in-ole		neo23x0/yara/gen_susp_strings_in_ole.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-susp-wer-files		neo23x0/yara/gen_susp_wer_files.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-susp-xor		neo23x0/yara/gen_susp_xor.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-suspicious-inpage-dropper		neo23x0/yara/gen_suspicious_InPage_dropper.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-suspicious-strings		neo23x0/yara/gen_suspicious_strings.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-sysinternals-anomaly		neo23x0/yara/gen_sysinternals_anomaly.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-tempracer		neo23x0/yara/gen_tempracer.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-thumbs-cloaking		neo23x0/yara/gen_thumbs_cloaking.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-transformed-strings		neo23x0/yara/gen_transformed_strings.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-tscookie-rat		neo23x0/yara/gen_tscookie_rat.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-unicorn-obfuscated-powershell		neo23x0/yara/gen_unicorn_obfuscated_powershell.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-unspecified-malware		neo23x0/yara/gen_unspecified_malware.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-url-persitence		neo23x0/yara/gen_url_persitence.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-url-to-local-exe		neo23x0/yara/gen_url_to_local_exe.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-vhd-anomaly		neo23x0/yara/gen_vhd_anomaly.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-webshells		neo23x0/yara/gen_webshells.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-win-privesc		neo23x0/yara/gen_win_privesc.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-winpayloads		neo23x0/yara/gen_winpayloads.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-winshells		neo23x0/yara/gen_winshells.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-wmi-implant		neo23x0/yara/gen_wmi_implant.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-xor-hunting		neo23x0/yara/gen_xor_hunting.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-xored-pe		neo23x0/yara/gen_xored_pe.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-xtreme-rat		neo23x0/yara/gen_xtreme_rat.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-ysoserial-payloads		neo23x0/yara/gen_ysoserial_payloads.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-zoho-rcef-logs		neo23x0/yara/gen_zoho_rcef_logs.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/general-cloaking		neo23x0/yara/general_cloaking.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/general-officemacros		neo23x0/yara/general_officemacros.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/generic-anomalies		neo23x0/yara/generic_anomalies.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/generic-cryptors		neo23x0/yara/generic_cryptors.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/generic-dumps		neo23x0/yara/generic_dumps.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/generic-exe2hex-payload		neo23x0/yara/generic_exe2hex_payload.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/mal-avemaria-rat		neo23x0/yara/mal_avemaria_rat.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/mal-codecov-hack		neo23x0/yara/mal_codecov_hack.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/mal-crime-unknown		neo23x0/yara/mal_crime_unknown.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/mal-cryp-rat		neo23x0/yara/mal_cryp_rat.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/mal-lnx-implant-may22		neo23x0/yara/mal_lnx_implant_may22.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/mal-netsha		neo23x0/yara/mal_netsha.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/mal-passwordstate-backdoor		neo23x0/yara/mal_passwordstate_backdoor.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/mal-ransom-lorenz		neo23x0/yara/mal_ransom_lorenz.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/pua-cryptocoin-miner		neo23x0/yara/pua_cryptocoin_miner.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/pua-xmrig-monero-miner		neo23x0/yara/pua_xmrig_monero_miner.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/pup-lightftp		neo23x0/yara/pup_lightftp.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/spy-equation-fiveeyes		neo23x0/yara/spy_equation_fiveeyes.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/spy-querty-fiveeyes		neo23x0/yara/spy_querty_fiveeyes.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/spy-regin-fiveeyes		neo23x0/yara/spy_regin_fiveeyes.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/thor-hacktools		neo23x0/yara/thor-hacktools.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/thor-inverse-matches		neo23x0/yara/thor_inverse_matches.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/thor-webshells		neo23x0/yara/thor-webshells.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/threat-lenovo-superfish		neo23x0/yara/threat_lenovo_superfish.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/vul-backdoor-anti-theft-web		neo23x0/yara/vul_backdoor_antitheftweb.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/vul-confluence-questions-plugin-cve-2022-26138		neo23x0/yara/vul_confluence_questions_plugin_cve_2022_26138.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/vul-cve-2020-0688		neo23x0/yara/vul_cve_2020_0688.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/vul-cve-2020-1938		neo23x0/yara/vul_cve_2020_1938.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/vul-cve-2021-3438-printdriver		neo23x0/yara/vul_cve_2021_3438_printdriver.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/vul-cve-2021-386471-omi		neo23x0/yara/vul_cve_2021_386471_omi.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/vul-dell-bios-upd-driver		neo23x0/yara/vul_dell_bios_upd_driver.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/vul-drivecrypt		neo23x0/yara/vul_drivecrypt.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/vul-jquery-fileupload-cve-2018-9206		neo23x0/yara/vul_jquery_fileupload_cve_2018_9206.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/vul-php-zlib-backdoor		neo23x0/yara/vul_php_zlib_backdoor.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/vuln-gigabyte-driver		neo23x0/yara/vuln_gigabyte_driver.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/webshell-regeorg		neo23x0/yara/webshell_regeorg.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/webshell-xsl-transform		neo23x0/yara/webshell_xsl_transform.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/yara-mixed-ext-vars		neo23x0/yara/yara_mixed_ext_vars.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
yara-community/anti-debug_anti-vm	Detection of anti-debug and anti-virtualization techniques used by malware to evade automated analysis.	yara-community/antidebug_antivm_index.yar	https://github.com/Yara-Rules/rules.git	^flag:yara-slow$	Git	2022-06-29T09:02:57Z
yara-community/capabilities	Detect capabilities that do not fit into any of the other categories; They are useful to know for analysis but may not be malicious indicators on their own.	yara-community/capabilities_index.yar	https://github.com/Yara-Rules/rules.git	^flag:yara-slow$	Git	2022-06-29T09:02:57Z
yara-community/crypto	Detection and existence of cryptographic algorithms.	yara-community/crypto_index.yar	https://github.com/Yara-Rules/rules.git	^flag:yara-slow$	Git	2022-06-29T09:02:57Z
yara-community/cve	Identification of specific Common Vulnerabilities and Exposures (CVEs).	yara-community/cve_rules_index.yar	https://github.com/Yara-Rules/rules.git	^flag:yara-slow$	Git	2022-06-29T09:02:57Z
yara-community/email	Identification of malicious emails.	yara-community/email_index.yar	https://github.com/Yara-Rules/rules.git	^flag:yara-slow$	Git	2022-06-29T09:02:57Z
yara-community/exploit-kits	Detection and existence of Exploit Kits.	yara-community/exploit_kits_index.yar	https://github.com/Yara-Rules/rules.git	^flag:yara-slow$	Git	2022-06-29T09:02:57Z
yara-community/maldocs	Find if they have been crafted to leverage malicious code.	yara-community/maldocs_index.yar	https://github.com/Yara-Rules/rules.git	^flag:yara-slow$	Git	2022-06-29T09:02:57Z
yara-community/malware	Identification of well-known malware.	yara-community/malware_index.yar	https://github.com/Yara-Rules/rules.git	^flag:yara-slow$	Git	2022-06-29T09:02:57Z
yara-community/mobile-malware	Identification of well-known mobile malware.	yara-community/mobile_malware_index.yar	https://github.com/Yara-Rules/rules.git	^flag:yara-slow$	Git	2022-06-29T09:02:57Z
yara-community/packers	Detect well-known software packers, that can be used by malware to hide itself.	yara-community/packers_index.yar	https://github.com/Yara-Rules/rules.git	^flag:yara-slow$	Git	2022-06-29T09:02:57Z
yara-community/webshells	Identification of well-known webshells.	yara-community/webshells_index.yar	https://github.com/Yara-Rules/rules.git	^flag:yara-slow$	Git	2022-06-29T09:02:57Z
